#,Render Map,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2203,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1202,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,61,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,2113,0,0,0,0,1112,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,2123,0,0,0,0,1122,0,0,1,1,0,0,0,1
1,0,0,0,0,51,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,3201,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,98,97,0,1,0,0,1,1,0,0,99,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# Collision Map,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2203,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1202,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,61,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,2113,0,0,0,0,1112,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,2123,0,0,0,0,1122,0,0,1,1,0,0,0,1
1,0,0,0,0,51,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,3201,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,1,0,98,97,0,1,0,0,1,1,0,0,99,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
